-0.15702
0.054618
0.6187
0.94466
-0.68865
-0.36239
-0.060115
0.19992
0.46663
-0.21268
0.52009
-0.069657
0.083781
-0.09761
-0.34238
-0.11475
0.065689
-0.6258
0.093297
-0.47095
-0.076779
-0.092076
-0.18645
0.20127
-0.17187
0.56864
-0.20707
0.34485
-0.35367
-0.37519
-0.89282
-0.18875
0.098511
